oepid,accreditor,pred_degree,highest_degree,control,region,admission_rate,ccbasic,in_state_tuit,out_state_tuit,prog_year_tuit,revenue_tuit,avg_faculty_salary,two_yr_default,three_yr_default,sat_avg,prop_loan,name,address,ZIP,fips,city,state,cbsa,csa,longitude,latitude,extracted_year
2556700,,Certificate,Associate,Private Non-Profit,Mid East,0.8309,,9600.0,9600.0,,5609.0,5673.0,,,,0.0,Seminar L'moros Bais Yaakov,"Brooklyn, NY - 4409 15th Ave",11219,36.0,Brooklyn,NY,35620.0,408.0,-73.985376,40.634863,2019-01-01
962111,,Associate,Graduate,Private Non-Profit,Southeast,0.9412,,14000.0,14000.0,,14833.0,6003.0,,0.127,,0.8458,Herzing University-Winter Park,"Winter Park, FL - 1865 SR 436",32792,12.0,Winter Park,FL,36740.0,422.0,-81.312669,28.615784,2019-01-01
3008600,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15699.0,8504.0,2583.0,,0.093,,0.7954,Cortiva Institute-Pompano,"Pompano Beach, FL - 2001 W Sample Rd Ste 100",33064,12.0,Pompano Beach,FL,33100.0,370.0,-80.150541,26.275351,2019-01-01
461700,,Certificate,Associate,Private For-Profit,Southeast,,,17361.0,17361.0,,17501.0,3767.0,,0.133,,0.3527,National College-Nashville,"Nashville, TN - 1638 Bell Road",37211,47.0,Nashville,TN,34980.0,400.0,-86.701121,36.044924,2019-01-01
3422400,,Bachelor,Bachelor,Private Non-Profit,Southwest,,,6955.0,6955.0,,12219.0,5047.0,,0.098,,0.8284,College of Biblical Studies-Houston,"Houston, TX - 7000 Regency Square Blvd.",77036-3211,48.0,Houston,TX,26420.0,288.0,-95.506559,29.716676,2019-01-01
2545800,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,12852.0,6576.0,,,,,0.0,Inner State Beauty School,"Lyndhurst, OH - 5150 Mayfield Road",44124-2406,39.0,Lyndhurst,OH,17460.0,184.0,-81.494178,41.519527,2019-01-01
2189000,,Certificate,Certificate,Public,Great Lakes,,,,,9800.0,11283.0,,,0.058,,0.8222,Mid-EastCTC-Adult Education,"Zanesville, OH - 400 Richards Rd",43701,39.0,Zanesville,OH,49780.0,198.0,-81.976056,39.937192,2019-01-01
2352800,,Certificate,Certificate,Public,Great Lakes,,,,,9197.0,9354.0,,,0.056,,0.5058,Polaris Career Center,"Middleburg Heights, OH - 7285 Old Oak Blvd",44130-3375,39.0,Middleburg Heights,OH,17460.0,184.0,-81.832474,41.3644,2019-01-01
4014300,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,16500.0,4395.0,,,0.24,,0.4447,P&A Scholars Beauty School,"Detroit, MI - 12001 Grandriver Avenue",48204,26.0,Detroit,MI,19820.0,220.0,-83.157878,42.376091,2019-01-01
3012300,,Certificate,Certificate,Private For-Profit,Southeast,,,,,12440.0,4716.0,,,0.07,,0.2988,ASM Beauty World Academy,"Hollywood, FL - 6672 & 6674 Stirling Road",33024,12.0,Hollywood,FL,33100.0,370.0,-80.222145,26.045461,2019-01-01
3090000,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,12600.0,4311.0,,,0.051,,0.7368,Sharps Academy of Hair Styling,"Grand Blanc, MI - 8166 N Holly Rd",48439,26.0,Grand Blanc,MI,22420.0,220.0,-83.624526,42.912036,2019-01-01
3128100,,Certificate,Bachelor,Private For-Profit,Southwest,,,,,17000.0,6003.0,4931.0,,0.107,,0.6932,The College of Health Care Professions-Northwest,"Houston, TX - 240 Northwest Mall",77092,48.0,Houston,TX,26420.0,288.0,-95.454298,29.799602,2019-01-01
3983300,,Certificate,Certificate,Private Non-Profit,Mid East,,,8000.0,8000.0,,4836.0,,,0.0,,0.2105,"School of Professional Horticulture, New York Botanical Garden","Bronx, NY - 2900 Southern Blvd.",10458-5126,36.0,Bronx,NY,35620.0,408.0,-73.878164,40.866742,2019-01-01
3493304,,Certificate,Associate,Private For-Profit,Southwest,,,,,14886.0,8267.0,4302.0,,0.209,,0.7023,Fortis College,"Houston, TX - 1201 West Oaks Mall",77082,48.0,Houston,TX,26420.0,288.0,-95.64832,29.732861,2019-01-01
3088800,,Bachelor,Graduate,Private Non-Profit,Southeast,0.7039,,24450.0,24450.0,,39941.0,5812.0,,0.097,1084.0,0.6634,Watkins College of Art Design & Film,"Nashville, TN - 2298 Rosa L Parks Blvd",37228,47.0,Nashville,TN,34980.0,400.0,-86.805888,36.194659,2019-01-01
2282300,,Certificate,Certificate,Private For-Profit,Far West,,,,,10599.0,5206.0,,,,,0.0,Alhambra Beauty College,"Alhambra, CA - 200 W Main St",91801,6.0,Alhambra,CA,31080.0,348.0,-118.129041,34.093916,2019-01-01
3969600,,Certificate,Certificate,Private For-Profit,Far West,,,,,19900.0,8969.0,,,0.125,,0.7706,UEI College-Gardena,"Gardena, CA - 661 West Redondo Beach Boulevard",90247,6.0,Gardena,CA,31080.0,348.0,-118.287234,33.893016,2019-01-01
2595600,,Certificate,Certificate,Private For-Profit,Far West,,,,,700.0,1718.0,,,,,0.0,Asian-American International Beauty College,"Westminster, CA - 7871 Westminster Blvd",92683,6.0,Westminster,CA,31080.0,348.0,-117.991643,33.759524,2019-01-01
3542400,,Associate,Associate,Public,Far West,,,1112.0,8672.0,,232.0,9050.0,,0.176,,0.0597,Copper Mountain Community College,"Joshua Tree, CA - 6162 Rotary Way",92252,6.0,Joshua Tree,CA,40140.0,348.0,-116.213939,34.140464,2019-01-01
2553600,,Certificate,Certificate,Private For-Profit,Far West,,,,,17000.0,11669.0,,,0.178,,0.338,Diversified Vocational College,"Los Angeles, CA - 1670 Wilshire Blvd",90017-1604,6.0,Los Angeles,CA,31080.0,348.0,-118.272364,34.056102,2019-01-01
3113300,,Certificate,Certificate,Private For-Profit,Far West,,,,,19900.0,9304.0,,,0.132,,0.8005,UEI College-Fresno,"Fresno, CA - 3602 N. Blackstone, Suite 0268",93726,6.0,Fresno,CA,23420.0,260.0,-119.789002,36.782858,2019-01-01
3128700,,Bachelor,Bachelor,Private For-Profit,Far West,0.8,,15588.0,15588.0,,14343.0,3843.0,,,,0.6485,Mt Sierra College,"Monrovia, CA - 800 Royal Oaks Drive, Suite 101",91016,6.0,Monrovia,CA,31080.0,348.0,-117.987321,34.142704,2019-01-01
3695700,,Associate,Associate,Public,Far West,,,1154.0,8186.0,,639.0,10756.0,,0.08,,0.0069,Santiago Canyon College,"Orange, CA - 8045 E Chapman",92869-4512,6.0,Orange,CA,31080.0,348.0,-117.766762,33.795449,2019-01-01
3113600,,Certificate,Bachelor,Private For-Profit,Far West,0.5964,,18390.0,18390.0,,7842.0,5819.0,,0.054,,0.6827,Southern California Institute of Technology,"Anaheim, CA - 525 N. Muller Street",92801-3758,6.0,Anaheim,CA,31080.0,348.0,-117.950661,33.8381,2019-01-01
3814400,,Bachelor,Graduate,Private Non-Profit,Far West,0.3896,,33146.0,33146.0,,6047.0,11822.0,,0.0,1296.0,0.414,Soka University of America,"Aliso Viejo, CA - 1 University Drive",92656-8081,6.0,Aliso Viejo,CA,31080.0,348.0,-117.735344,33.554546,2019-01-01
3108100,,Certificate,Certificate,Private For-Profit,Far West,,,,,31400.0,15616.0,,,0.209,,0.5346,Summit College,"San Bernardino, CA - 804 E Brier Dr",92404,6.0,San Bernardino,CA,40140.0,348.0,-117.304456,34.056313,2019-01-01
3736300,,Certificate,Certificate,Private For-Profit,Far West,,,,,800.0,3855.0,,,,,0.0,Advance Beauty College,"Garden Grove, CA - 10121 Westminster Ave",92843,6.0,Garden Grove,CA,31080.0,348.0,-117.952637,33.759905,2019-01-01
3868300,,Bachelor,Graduate,Private Non-Profit,Far West,,,6200.0,6200.0,,6533.0,3580.0,,0.05,,0.0,World Mission University,"Los Angeles, CA - 500 Shatto Pl Ste 600",90020,6.0,Los Angeles,CA,31080.0,348.0,-118.289484,34.064918,2019-01-01
3098200,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,6061.0,4344.0,,0.035,,,Yo San University of Traditional Chinese Medicine,"Los Angeles, CA - 13315 W. Washington Boulevard",90066,6.0,Los Angeles,CA,31080.0,348.0,-118.442756,33.993287,2019-01-01
893900,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,14110.0,9630.0,,,0.0,,0.4912,Cannella School of Hair Design-Blue Island,"Blue Island, IL - 12943 S Western Ave",60406-2130,17.0,Blue Island,IL,16980.0,176.0,-87.679865,41.657848,2019-01-01
4187400,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,15200.0,8295.0,,,0.098,,0.523,John Amico School of Hair Design,"Oak Forest, IL - 15301 South Cicero Avenue",60452-2501,17.0,Oak Forest,IL,16980.0,176.0,-87.736464,41.613957,2019-01-01
3332600,,Certificate,Certificate,Private For-Profit,Southeast,,,,,28600.0,8633.0,,,0.167,,0.878,Delta College Inc,"Covington, LA - 19231 N. 6th Street",70433-8947,22.0,Covington,LA,35380.0,406.0,-90.086695,30.467468,2019-01-01
2491501,,Bachelor,Bachelor,Private For-Profit,Southwest,,,22613.0,22613.0,,23972.0,6000.0,,0.196,,0.4697,Southwest University of Visual Arts-Albuquerque,"Albuquerque, NM - 5000 Marble NE",87110,35.0,Albuquerque,NM,10740.0,106.0,-106.589352,35.088818,2019-01-01
2224600,,Certificate,Certificate,Private For-Profit,Southwest,,,,,15000.0,4339.0,,,0.245,,0.6175,Tri-State Cosmetology Institute,"El Paso, TX - 1120 Vista de Oro Dr",79935,48.0,El Paso,TX,21340.0,238.0,-106.3372,31.749969,2019-01-01
2074400,,Certificate,Associate,Public,Great Lakes,,,3970.0,11734.0,,1312.0,6460.0,,0.075,,0.0262,Frontier Community College,"Fairfield, IL - 2 Frontier Drive",62837,17.0,Fairfield,IL,-2.0,-2.0,-88.392194,38.380271,2019-01-01
978600,,Associate,Associate,Public,Great Lakes,,,3970.0,11734.0,,1813.0,6249.0,,0.151,,0.1479,Lincoln Trail College,"Robinson, IL - 11220 State Hwy 1",62454,17.0,Robinson,IL,-2.0,-2.0,-87.689001,39.01958,2019-01-01
177900,,Associate,Associate,Public,Great Lakes,,,3970.0,11734.0,,833.0,5780.0,,0.162,,0.0306,Wabash Valley College,"Mount Carmel, IL - 2200 College Drive",62863,17.0,Mount Carmel,IL,-2.0,-2.0,-87.778448,38.42889,2019-01-01
4148700,,Certificate,Certificate,Private For-Profit,Southwest,,,,,12000.0,7128.0,,,0.087,,0.4255,American Institute of Interior Design,"Fountain Hills, AZ - 13014 N. Saguaro Blvd., Suite 206",85268,4.0,Fountain Hills,AZ,38060.0,429.0,-111.715081,33.60486,2019-01-01
2218804,,Certificate,Associate,Private For-Profit,Southwest,,,,,15225.0,32263.0,3749.0,,0.206,,0.6255,Brookline College-Tempe,"Tempe, AZ - 1140-1150 S. Priest Drive",85281,4.0,Tempe,AZ,38060.0,429.0,-111.961365,33.4163,2019-01-01
4251000,,Graduate,Graduate,Private Non-Profit,Outlying Areas,,,,,,29099.0,6897.0,,0.075,,,Inter American University of Puerto Rico-School of Optometry,"Bayamon, PR - 500 John Will Harris Avenue",00957,72.0,Bayamon,PR,41980.0,490.0,-66.180514,18.353624,2019-01-01
2314100,,Bachelor,Graduate,Private For-Profit,Southeast,,,14360.0,14360.0,,53753.0,,,0.089,,0.3235,Schiller International University,"Largo, FL - 8560 Ulmerton Road",33771,12.0,Largo,FL,45300.0,-2.0,-82.757492,27.893935,2019-01-01
3100400,,Associate,Associate,Public,Southwest,,,3480.0,11655.0,,3171.0,7148.0,,0.138,,0.1036,Coconino Community College,"Flagstaff, AZ - 2800 S. Lone Tree Rd.",86005-2701,4.0,Flagstaff,AZ,22380.0,-2.0,-111.645631,35.171328,2019-01-01
3075600,,Certificate,Certificate,Private For-Profit,Outlying Areas,,,,,9273.0,6308.0,,,,,0.0,Emma's Beauty Academy-Juana Diaz,"Juana Diaz, PR - 101 Carr 592",00795,72.0,Juana Diaz,PR,38660.0,434.0,-66.504191,18.041587,2019-01-01
3008800,,Certificate,Certificate,Private Non-Profit,Southeast,,,,,15275.0,8137.0,,,0.261,,0.9048,Franklin Academy,"Cleveland, TN - 1605 Professional Park Drive NW",37312-3862,47.0,Cleveland,TN,17420.0,174.0,-84.881446,35.191417,2019-01-01
890201,,Associate,Bachelor,Private For-Profit,Outlying Areas,,,6600.0,6600.0,,7947.0,2165.0,,,,0.0,Columbia Central University-Yauco,"Yauco, PR - 3 Betances St",00698,72.0,Yauco,PR,49500.0,434.0,-66.849099,18.034518,2019-01-01
2217104,,Certificate,Associate,Private For-Profit,Rocky Mountains,,,,,13377.0,7976.0,4563.0,,0.07,,0.669,Pima Medical Institute-Denver,"Denver, CO - 7475 Dakin St. Suite 100",80221,8.0,Denver,CO,19740.0,216.0,-105.00252,39.831679,2019-01-01
3095500,,Associate,Associate,Private For-Profit,Mid East,,,12920.0,12920.0,,16279.0,2324.0,,0.139,,0.4747,ASA College,"Brooklyn, NY - !51 Lawrence Street",11201-9805,36.0,Brooklyn,NY,35620.0,408.0,-73.986076,40.691464,2019-01-01
2588500,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,22200.0,10930.0,,,0.041,,0.7222,Ohio State School of Cosmetology-Heath,"Heath, OH - 789 Hebron Road, Ste J",43056,39.0,Heath,OH,18140.0,198.0,-82.440975,40.03011,2019-01-01
1016800,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,22200.0,11649.0,,,,,0.6462,Ohio State School of Cosmetology,"Marion, OH - 137 E. Center Street",43302,39.0,Marion,OH,32020.0,198.0,-83.127863,40.588451,2019-01-01
3127100,,Bachelor,NA,Private Non-Profit,Mid East,0.9833,,10000.0,10000.0,,19993.0,4764.0,,,,0.0,Yeshivas Novominsk,"Brooklyn, NY - 1690 60th Street",11204-2138,36.0,Brooklyn,NY,35620.0,408.0,-73.990095,40.623293,2019-01-01
3035302,,Certificate,Certificate,Private For-Profit,Southwest,,,,,16800.0,14273.0,,,0.243,,0.6516,Southern Careers Institute-Corpus Christi,"Corpus Christi, TX - 2422 Airline Road",78414,48.0,Corpus Christi,TX,18580.0,204.0,-97.363145,27.68504,2019-01-01
3129200,,Bachelor,Bachelor,Private Non-Profit,Mid East,,,13600.0,13600.0,,11257.0,1975.0,,,,0.0,Rabbinical College of Ohr Shimon Yisroel,"Brooklyn, NY - 215-217 Hewes St",11211,36.0,Brooklyn,NY,35620.0,408.0,-73.956772,40.704389,2019-01-01
3100700,,Associate,Associate,Public,Mid East,,,4128.0,8358.0,,4889.0,6140.0,,0.072,,0.0941,Carroll Community College,"Westminster, MD - 1601 Washington Rd",21157,24.0,Westminster,MD,12580.0,548.0,-76.991113,39.531805,2019-01-01
52098843,,Bachelor,Graduate,Private For-Profit,Southwest,,,,,,12164.0,,,0.123,,0.4931,University of Phoenix-New Mexico,"Albuquerque, NM - 5700 Pasadena NE",87113-1570,35.0,Albuquerque,NM,10740.0,106.0,-106.580351,35.197176,2019-01-01
3083702,,Associate,Associate,Private For-Profit,Southeast,,,,,39690.0,10719.0,5651.0,,0.08,,0.8664,Galen College of Nursing-Tampa Bay,"Saint Petersburg, FL - 10200 Dr. Martin Luther King Jr. Street N",33716,12.0,Saint Petersburg,FL,45300.0,-2.0,-82.648151,27.865391,2019-01-01
3083701,,Certificate,Associate,Private For-Profit,Southwest,,,,,29330.0,11048.0,5334.0,,0.08,,0.8302,Galen College of Nursing-San Antonio,"San Antonio, TX - 7411 John Smith Drive, Suite 300",78229,48.0,San Antonio,TX,41700.0,484.0,-98.585653,29.507685,2019-01-01
2517100,,Certificate,Certificate,Private For-Profit,Southeast,,,,,13225.0,17370.0,,,0.086,,0.9375,Sarasota School of Massage Therapy,"Sarasota, FL - 5899 Whitfield Ave Suite 300",34243-6130,12.0,Sarasota,FL,35840.0,412.0,-82.485901,27.389606,2019-01-01
1240700,,Certificate,Certificate,Public,Mid East,,,,,12595.0,6416.0,,,0.143,,0.4043,Schuyler Steuben Chemung Tioga Allegany BOCES,"Elmira, NY - 459 Philo Road",14903,36.0,Elmira,NY,21300.0,236.0,-76.839771,42.150743,2019-01-01
3081600,,Certificate,NA,Public,Mid East,,,,,11000.0,,,,0.12,,,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,"Norwich, NY - 6678 County Rd 32",13815-3554,36.0,Norwich,NY,-2.0,-2.0,-75.520079,42.585293,2019-01-01
3072600,,Certificate,Certificate,Private For-Profit,Mid East,,,,,13045.0,12252.0,,,0.101,,0.6667,DCI Career Institute,"Monaca, PA - 366 Route 18, Beaver Valley Mall",15061,42.0,Monaca,PA,38300.0,430.0,-80.314664,40.675819,2019-01-01
2151500,,Certificate,Certificate,Public,Mid East,0.4762,,,,17623.0,7172.0,,,0.083,,0.6218,Central Susquehanna Intermediate Unit LPN Career,"Lewisburg, PA - 1339 Saint Mary Street Suite 2",17837,42.0,Lewisburg,PA,30260.0,146.0,-76.898531,40.96285,2019-01-01
3082100,,Certificate,Certificate,Private For-Profit,Rocky Mountains,,,,,11555.0,8909.0,,,0.05,,0.1416,Myotherapy College of Utah,"Salt Lake City, UT - 336 W Bugatti Drive",84115,49.0,Salt Lake City,UT,41620.0,482.0,-111.900565,40.721945,2019-01-01
2515401,,Associate,Bachelor,Private Non-Profit,Southeast,,,14539.0,14539.0,,17442.0,4210.0,,0.048,,0.8949,City College-Gainesville,"Gainesville, FL - 7001 N.W. 4th Blvd.",32607,12.0,Gainesville,FL,23540.0,264.0,-82.417302,29.654852,2019-01-01
108101,,Bachelor,Graduate,Public,Southwest,0.8241,,9840.0,25576.0,,10395.0,10096.0,,0.062,1132.0,0.4766,Arizona State University-West,"Glendale, AZ - 4701 W Thunderbird Road",85306,4.0,Glendale,AZ,38060.0,429.0,-112.160021,33.60726,2019-01-01
2316601,,Certificate,Certificate,Private For-Profit,New England,,,,,17932.0,8143.0,,,0.137,,0.4388,Cortiva Institute-Westport,"Westport, CT - 25 Sylvan Rd South",06880-4619,9.0,Westport,CT,14860.0,408.0,-73.367835,41.133507,2019-01-01
2498200,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,14570.0,9626.0,,,0.067,,0.4307,G Skin & Beauty Institute,"Oakbrook, IL - 1200 Harger Road, Suite 100",60523,17.0,Oakbrook,IL,16980.0,176.0,-87.949684,41.851403,2019-01-01
2548500,,Certificate,Certificate,Private For-Profit,Southeast,,,,,16236.0,10022.0,,,0.083,,0.5182,Cosmetology Training Center,"Lafayette, LA - 5520 Johnston Street, Suite H2",70503,22.0,Lafayette,LA,29180.0,318.0,-92.073116,30.180961,2019-01-01
2358600,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15800.0,6824.0,,,0.087,,0.575,Stage One-The Hair School,"Lake Charles, LA - 209 W College St",70605,22.0,Lake Charles,LA,29340.0,324.0,-93.221606,30.195982,2019-01-01
1054211,,Certificate,Certificate,Private For-Profit,New England,,,,,13600.0,10275.0,,,0.133,,0.4928,Empire Beauty School-Malden,"Malden, MA - 347 Pleasant St",02148,25.0,Malden,MA,14460.0,148.0,-71.076619,42.427368,2019-01-01
2610500,,Certificate,Certificate,Private For-Profit,Plains,,,,,17300.0,8846.0,,,0.082,,0.6591,Xenon International Academy-Omaha,"Omaha, NE - 8516 Park Drive",68127-3622,31.0,Omaha,NE,36540.0,420.0,-96.044713,41.201963,2019-01-01
2265500,,Certificate,Certificate,Private For-Profit,Mid East,,,,,13780.0,11345.0,,,0.063,,0.4046,Capri Institute of Hair Design-Brick,"Brick, NJ - 268 Brick Blvd",08723,34.0,Brick,NJ,35620.0,408.0,-74.143232,40.03772,2019-01-01
2183600,,Certificate,Certificate,Private For-Profit,Mid East,,,,,13780.0,10266.0,,,0.041,,0.4333,Capri Institute of Hair Design-Kenilworth,"Kenilworth, NJ - 660 N Michigan Ave",07033,34.0,Kenilworth,NJ,35620.0,408.0,-74.29462,40.688912,2019-01-01
2103700,,Certificate,Certificate,Private For-Profit,Mid East,,,,,13780.0,9833.0,,,0.02,,0.453,Capri Institute of Hair Design-Paramus,"Paramus, NJ - 615 Winters Ave",07652,34.0,Paramus,NJ,35620.0,408.0,-74.071583,40.962698,2019-01-01
2587600,,Certificate,Certificate,Private For-Profit,Mid East,,,,,11500.0,10696.0,,,0.087,,0.5783,Orlo School of Hair Design and Cosmetology,"Albany, NY - 232 North Allen St",12206,36.0,Albany,NY,10580.0,104.0,-73.784587,42.674053,2019-01-01
2522700,,Certificate,Certificate,Public,Great Lakes,,,,,7920.0,6748.0,,,0.304,,0.6118,Eastland-Fairfield Career and Technical Schools,"Groveport, OH - 4300 Amalgamated Pl",43125-9236,39.0,Groveport,OH,18140.0,198.0,-82.884305,39.88667,2019-01-01
2334300,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,19260.0,9168.0,,,0.127,,0.5522,Empire Beauty School-Cincinnati,"Cincinnati, OH - 8419 Colerain Ave",45239,39.0,Cincinnati,OH,17140.0,178.0,-84.588841,39.22325,2019-01-01
2568600,,Certificate,Certificate,Public,Great Lakes,,,,,9975.0,11910.0,,,0.054,,0.1382,Mahoning County Career and Technical Center,"Canfield, OH - 7300 N Palmyra Rd",44406-9710,39.0,Canfield,OH,49660.0,566.0,-80.787668,41.032696,2019-01-01
2560700,,Certificate,Certificate,Public,Great Lakes,,,,,733.0,3538.0,,,0.092,,0.1531,Pickaway Ross Joint Vocational School District,"Chillicothe, OH - 1410 Industrial Drive",45601-1038,39.0,Chillicothe,OH,17060.0,198.0,-83.0027,39.362601,2019-01-01
2239800,,Certificate,Certificate,Public,Great Lakes,,,,,4463.0,9339.0,,,,,0.0,Pioneer Career and Technology Center,"Shelby, OH - 27 Ryan Rd",44875,39.0,Shelby,OH,31900.0,360.0,-82.670445,40.903305,2019-01-01
3067600,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,17740.0,8176.0,,,0.121,,0.1977,Raphael's School of Beauty Culture Inc-Boardman,"Boardman, OH - 615 Boardman-Canfield Rd",44512,39.0,Boardman,OH,49660.0,566.0,-80.679801,41.02371,2019-01-01
2354200,,Certificate,Certificate,Public,Great Lakes,,,,,11556.0,5099.0,,,0.088,,0.318,Scioto County Career Technical Center,"Lucasville, OH - 951 Vern Riffe Drive",45648-0766,39.0,Lucasville,OH,39020.0,170.0,-82.979481,38.854707,2019-01-01
2586400,,Certificate,Certificate,Public,Great Lakes,,,,,5275.0,3056.0,,,0.258,,0.4058,Trumbull Career & Technical Center,"Warren, OH - 528 Educational Highway",44483,39.0,Warren,OH,49660.0,566.0,-80.824807,41.280649,2019-01-01
2600001,,Certificate,Certificate,Public,Southwest,,,,,2100.0,324.0,,,,,0.0,Northwest Technology Center-Fairview,"Fairview, OK - 801 S Vo Tech Dr",73737,40.0,Fairview,OK,-2.0,-2.0,-98.496707,36.261986,2019-01-01
4251300,,Associate,Associate,Private Non-Profit,Far West,,,3650.0,3650.0,,5195.0,,,,,0.0,Pacific Bible College,"Medford, OR - 28 S Fir Street STE 212",97501,41.0,Medford,OR,32780.0,366.0,-122.874107,42.324959,2019-01-01
3090800,,Graduate,Graduate,Private Non-Profit,Mid East,,,,,,29508.0,9399.0,,0.004,,,Lake Erie College of Osteopathic Medicine,"Erie, PA - 1858 W Grandview Blvd",16509-1025,42.0,Erie,PA,21500.0,240.0,-80.105969,42.080699,2019-01-01
2285901,,Certificate,Certificate,Private For-Profit,Southwest,,,,,13200.0,8777.0,,,0.117,,0.0548,UCAS University of Cosmetology Arts & Sciences-Harlingen,"Harlingen, TX - 913 N 13th St",78550-5034,48.0,Harlingen,TX,15180.0,154.0,-97.684044,26.20168,2019-01-01
2203301,,Certificate,Certificate,Private For-Profit,Far West,,,,,17100.0,11930.0,,,0.142,,0.6424,Gene Juarez Academy,"Federal Way, WA - 2222 So. 314 St",98003,53.0,Federal Way,WA,42660.0,500.0,-122.304472,47.320505,2019-01-01
1260611,,Certificate,Certificate,Private For-Profit,Great Lakes,,,,,16632.0,8434.0,,,0.14,,0.6,Empire Beauty School-Green Bay,"Ashwaubenon, WI - 940 Hansen Road",54304-4838,55.0,Ashwaubenon,WI,24580.0,267.0,-88.076427,44.477375,2019-01-01
2245600,,Certificate,Certificate,Public,Great Lakes,,,,,10361.0,8438.0,,,0.158,,0.3413,Warren County Career Center,"Lebanon, OH - 3525 North State Route 48",45036-1099,39.0,Lebanon,OH,17140.0,178.0,-84.202969,39.488772,2019-01-01
